organization,repository,ecosystem,package,version_spec,license,source_file,lookup_error
vector-charts,vector-charts-portal,npm,eslint-plugin-simple-import-sort,^7.0.0,MIT,services/backend/package.json,
vector-charts,vector-charts-portal,npm,mocha,^9.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-portal,npm,node-mocks-http,^1.10.1,MIT,services/backend/package.json,
vector-charts,vector-charts-portal,npm,prettier,^2.3.2,MIT,services/backend/package.json,
vector-charts,vector-charts-portal,npm,sequelize-cli,^6.2.0,MIT,services/backend/package.json,
vector-charts,vector-charts-portal,npm,sinon,^11.1.2,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-portal,npm,supertest,^6.1.6,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@blueprintjs/core,^5.3.0,Apache-2.0,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@blueprintjs/icons,^5.1.6,Apache-2.0,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@chakra-ui/icons,2.1.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@chakra-ui/react,2.8.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@chakra-ui/system,2.6.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@emotion/react,^11.11.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@emotion/styled,^11.11.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@fullhex/utils-js,^0.0.4,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@stripe/react-stripe-js,^2.1.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@stripe/stripe-js,^1.54.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@uidotdev/usehooks,^2.3.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,axios,^0.21.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,focus-visible,^5.2.0,W3C,services/frontend/package.json,
vector-charts,vector-charts-server,npm,framer-motion,^10.16.2,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,moment,^2.29.4,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,normalize.css,^8.0.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,query-string,^8.1.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react,18.2.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-color,^2.19.3,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-detect-click-outside,^1.1.7,ISC,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-dom,18.2.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-icons,^4.10.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-router-dom,^5.3.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,react-use,^17.4.0,Unlicense,services/frontend/package.json,
vector-charts,vector-charts-server,npm,uplot,^1.6.27,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,uplot-react,^1.1.5,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,uuid,^9.0.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,validator,^13.11.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@vitejs/plugin-react,^3.1.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,concurrently,^6.3.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,cross-env,^7.0.3,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,eslint,^7.32.0,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-react,^7.26.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,sass,^1.56.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,vite,^4.1.1,MIT,services/frontend/package.json,
vector-charts,vector-charts-server,npm,@aws-sdk/client-s3,^3.968.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/preset-typescript,^7.26.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@mapbox/sphericalmercator,1.2.0,unknown,services/backend/package.json,no_license_field
vector-charts,vector-charts-server,npm,@mapbox/vector-tile,^2.0.3,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,@maplibre/maplibre-gl-native,^6.2.0,BSD-2-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/api,^1.9.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/auto-instrumentations-node,^0.52.1,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/exporter-logs-otlp-http,^0.56.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/instrumentation-winston,^0.42.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/resources,^1.30.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/sdk-node,^0.56.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@opentelemetry/semantic-conventions,^1.28.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,@turf/turf,^7.2.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,a-star,^0.2.0,BSD,services/backend/package.json,
vector-charts,vector-charts-server,npm,acme-client,^5.3.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,async-mutex,^0.5.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,aws-sdk,^2.1311.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,bcryptjs,^2.4.3,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,compression,^1.7.4,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,config,^4.1.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,cors,^2.8.5,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,crypto,^1.0.1,ISC,services/backend/package.json,
vector-charts,vector-charts-server,npm,csg2d,^0.1.2,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,escape-html,^1.0.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,express,^4.17.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,express-http-proxy,^1.6.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,express-rate-limit,^6.7.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,geojson-vt,^4.0.2,ISC,services/backend/package.json,
vector-charts,vector-charts-server,npm,global-mercator,^3.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,helmet,^4.6.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,http-status,^1.5.0,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,joi,^17.3.0,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,js-yaml,^4.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,jsonwebtoken,^8.5.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,lodash,^4.17.21,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,lru-cache,^11.2.2,BlueOak-1.0.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,module-alias,^2.2.2,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,morgan,^1.10.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,multer,^1.4.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,node-fetch,^2.6.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,node-os-utils,^1.3.5,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,nodemon,^2.0.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,nyc,^15.1.0,ISC,services/backend/package.json,
vector-charts,vector-charts-server,npm,os-utils,^0.0.14,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,passport,^0.4.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,passport-custom,^1.1.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,passport-jwt,^4.0.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,passport-local,^1.0.0,unknown,services/backend/package.json,no_license_field
vector-charts,vector-charts-server,npm,pbf,^4.0.1,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,pg,^8.16.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,pg-format,^1.0.4,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,pg-hstore,^2.3.4,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,pm2,^5.1.2,AGPL-3.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,postgres-migrations,^5.3.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,postgres-schema-migrations,^6.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,proj4,^2.12.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,querystring,^0.2.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,sequelize,^5.22.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,sharp,^0.33.5,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,staticmaps,^1.13.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,stripe,^13.3.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,utm,^1.1.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,vt-pbf,^3.1.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,websocket-stream,^5.5.2,BSD-2-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,winston,^3.3.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,wkx,^0.5.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,xss-clean,^0.1.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,yamljs,^0.3.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/cli,^7.14.8,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/core,^7.26.9,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/eslint-parser,^7.15.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/node,^7.26.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/preset-env,^7.15.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,@babel/register,^7.15.3,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,chai,^4.3.4,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,chai-arrays,^2.2.0,ISC,services/backend/package.json,
vector-charts,vector-charts-server,npm,chai-as-promised,^7.1.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-config-prettier,^8.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-mocha,^9.0.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-prefer-import,^0.0.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-prettier,^3.4.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-security,^1.4.0,Apache-2.0,services/backend/package.json,
vector-charts,vector-charts-server,npm,eslint-plugin-simple-import-sort,^7.0.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,mocha,^9.1.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,node-mocks-http,^1.10.1,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,prettier,^2.3.2,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,sequelize-cli,^6.2.0,MIT,services/backend/package.json,
vector-charts,vector-charts-server,npm,sinon,^11.1.2,BSD-3-Clause,services/backend/package.json,
vector-charts,vector-charts-server,npm,supertest,^6.1.6,MIT,services/backend/package.json,
vector-charts,vector-charts-server,pypi,colour-science,,BSD-3-Clause,resources/s57/requirements.txt,
vector-charts,vector-charts-server,pypi,pillow,,unknown,resources/s57/requirements.txt,no_license_field
vector-charts,vector-charts-server,pypi,pycairo,,LGPL-2.1-only OR MPL-1.1,resources/s57/requirements.txt,
vector-charts,vector-charts-server,pypi,shapely,==2.0.6,BSD 3-Clause,services/job-processor/requirements.txt,
vector-charts,vector-charts-server,pypi,geopandas,==1.0.1,unknown,services/job-processor/requirements.txt,no_license_field
